Events: 417
Constraints: 672
Trip 26160429 Arrive at stop 62 on 05:52 [351.9,352.1] -- [ ,359.1] 
Trip 26160429 Arrive at stop 67 on 05:33 [332.9,333.1] -- [329.4, ] 
Trip 26160429 Arrive at stop 10101 on 05:51 [350.9,351.1] -- [ ,356.9001] 
Trip 26160429 Arrive at stop 2166 on 05:31 [330.9,331.1] -- [325.9, ] 
Trip 26160429 Arrive at stop 69 on 05:34 [333.9,334.1] -- [331.4, ] 
Trip 26160429 Arrive at stop 66 on 05:33 [332.9,333.1] -- [328.9, ] 
Trip 26160387 Arrive at stop 75 on 06:15 [374.9,375.1] -- [373.5999, ] 
Trip 26160461 Arrive at stop 75 on 05:19 [318.9,319.1] -- [318.5999, ] 
Trip 26160405 Arrive at stop 67 on 05:53 [352.9,353.1] -- [349.0999, ] 
Trip 26160429 Arrive at stop 84 on 05:46 [345.9,346.1] -- [ ,349.4001] 
Trip 26160461 Arrive at stop 74 on 05:18 [317.9,318.1] -- [317.0999, ] 
Trip 26160461 Arrive at stop 856 on 05:29 [328.9,329.1] -- [ ,333.6] 
Trip 26160461 Arrive at stop 2167 on 05:12 [311.9,312.1] -- [307.0999, ] 
 COMPLETE!

Candidates: 574
Conflicts: 566
Runtime: 7251
